NOTE: This file contains default dependent matrixes. There is a matrix for each day. Each element in the matrix 
is the conditional probability of the bank indicated in its row heading going default given the bank indicated in 
 its column heading default.
   
  Date ,    ,  HR,  DIA,  SYS 
18/07/2011, HR, 1,  0.211807548964148,  0.400036155783568, 
, DIA, 0.122714354730495,  1,  0.193728880187805, 
, SYS, 0.581319785029607,  0.485910511108383,  1, 
19/07/2011, HR, 1,  0.235239127330527,  0.483204841101922, 
, DIA, 0.130873218690705,  1,  0.225573806460061, 
, SYS, 0.46516147302405,  0.390319190684802,  1, 
20/07/2011, HR, 1,  0.231018290853974,  0.476283963683371, 
, DIA, 0.137308491715204,  1,  0.235462858050082, 
, SYS, 0.468050937232381,  0.389312672876644,  1, 
21/07/2011, HR, 1,  0.21110125369893,  0.492902746255526, 
, DIA, 0.124352997361463,  1,  0.237302580288201, 
, SYS, 0.366003781593912,  0.299130949793127,  1, 
22/07/2011, HR, 1,  0.151618249675735,  0.361134183241796, 
, DIA, 0.140938673981082,  1,  0.25204666949605, 
, SYS, 0.443742632451544,  0.333169178145953,  1, 
23/07/2011, HR, 1,  0.0778969887071545,  0.226777166804991, 
, DIA, 0.0751588918638774,  1,  0.153249629178689, 
, SYS, 0.386859909103565,  0.270953105860479,  1, 
24/07/2011, HR, 1,  0.109535270523679,  0.28424304266704, 
, DIA, 0.0909135891938498,  1,  0.1732475767885, 
, SYS, 0.428133851454547,  0.314399665061271,  1, 
25/07/2011, HR, 1,  0.0987912820603055,  0.25373061906178, 
, DIA, 0.0545266251549976,  1,  0.104894395054594, 
, SYS, 0.448250817787363,  0.335745729305281,  1, 
26/07/2011, HR, 1,  0.0669882787135409,  0.195801806176087, 
, DIA, 0.00541880625635044,  1,  0.0116265705366904, 
, SYS, 0.396106416964056,  0.290764920891919,  1, 
27/07/2011, HR, 1,  0.0389230898351039,  0.147324053754412, 
, DIA, 0.020309605262517,  1,  0.0509631410624746, 
, SYS, 0.275974791300024,  0.182960680438194,  1, 
28/07/2011, HR, 1,  0.0361300259564586,  0.147451566029132, 
, DIA, 0.0298776027577967,  1,  0.0783322385421712, 
, SYS, 0.237446173219775,  0.152538281016245,  1, 
29/07/2011, HR, 1,  0.023982349347465,  0.0866454628120162, 
, DIA, 0.0317433839960464,  1,  0.0743288955827608, 
, SYS, 0.327546429680076,  0.21228691518317,  1, 
30/07/2011, HR, 1,  0.0240760555028953,  0.0838190057324648, 
, DIA, 0.0182543869810226,  1,  0.0421884164884062, 
, SYS, 0.348248552775717,  0.23118418589786,  1, 
31/07/2011, HR, 1,  0.0202624829848456,  0.0578454381657544, 
, DIA, 0.0704427372838706,  1,  0.135657593434386, 
, SYS, 0.474092579695053,  0.319811878901631,  1, 
01/08/2011, HR, 1,  0.031804317592869,  0.104149408259175, 
, DIA, 0.0960394436553566,  1,  0.198955403553844, 
, SYS, 0.37786719182924,  0.239042192916327,  1, 
02/08/2011, HR, 1,  0.0374976895422801,  0.111929444396223, 
, DIA, 0.0868599991496528,  1,  0.171865473341114, 
, SYS, 0.426672536885761,  0.282828824734137,  1, 
03/08/2011, HR, 1,  0.0274587028557845,  0.0844836579758452, 
, DIA, 0.127257015804739,  1,  0.2459134996522, 
, SYS, 0.424232865697743,  0.266447870731921,  1, 
04/08/2011, HR, 1,  0.0570021398825105,  0.200754028809103, 
, DIA, 0.16139438711598,  1,  0.336128794441133, 
, SYS, 0.297076463784967,  0.175675996823657,  1, 
05/08/2011, HR, 1,  0.0274822603511155,  0.0923690761860062, 
, DIA, 0.162944165518497,  1,  0.320278077926662, 
, SYS, 0.37425493785997,  0.218867757183587,  1, 
06/08/2011, HR, 1,  0.0269582188134385,  0.0906384758058608, 
, DIA, 0.161731153796274,  1,  0.31818867389573, 
, SYS, 0.374694522317729,  0.219253722856381,  1, 
07/08/2011, HR, 1,  0.0859355909534205,  0.218920441405796, 
, DIA, 0.233124006678919,  1,  0.387458550896703, 
, SYS, 0.486760520003974,  0.317570644392559,  1, 
08/08/2011, HR, 1,  0.0817034715312774,  0.232156804811987, 
, DIA, 0.255877704227846,  1,  0.440896911973948, 
, SYS, 0.416993211267205,  0.252867309729862,  1, 
09/08/2011, HR, 1,  0.0887550305313532,  0.246083090539563, 
, DIA, 0.259223353206686,  1,  0.442002619310103, 
, SYS, 0.425142865919331,  0.261454920747093,  1, 
10/08/2011, HR, 1,  0.13233294776814,  0.349527988965884, 
, DIA, 0.233918753548693,  1,  0.410330917664528, 
, SYS, 0.394242724368769,  0.261829704810326,  1, 
11/08/2011, HR, 1,  0.171768796572385,  0.423420058136383, 
, DIA, 0.247380719335772,  1,  0.425545724934318, 
, SYS, 0.393169060125534,  0.274367435353,  1, 
12/08/2011, HR, 1,  0.173820727953181,  0.386621741549219, 
, DIA, 0.270668571571643,  1,  0.428551041786775, 
, SYS, 0.488804125408486,  0.347948427737003,  1, 
13/08/2011, HR, 1,  0.166367842611847,  0.407448346140299, 
, DIA, 0.214461715326411,  1,  0.375261289404573, 
, SYS, 0.404169417621096,  0.288764808695248,  1, 
14/08/2011, HR, 1,  0.168530931506949,  0.406284446898711, 
, DIA, 0.172962355024734,  1,  0.309841066491095, 
, SYS, 0.41072442843885,  0.305201980009584,  1, 
15/08/2011, HR, 1,  0.188058454906748,  0.469116611505203, 
, DIA, 0.220603928845774,  1,  0.398890268418544, 
, SYS, 0.348970429859061,  0.252953608226295,  1, 
16/08/2011, HR, 1,  0.187967882754584,  0.444395677443517, 
, DIA, 0.22521029208417,  1,  0.389026072030389, 
, SYS, 0.403887691840483,  0.295097082979165,  1, 
17/08/2011, HR, 1,  0.113662168625258,  0.339936247147525, 
, DIA, 0.160362757090866,  1,  0.32119964073784, 
, SYS, 0.315157758259854,  0.211065864780583,  1, 
18/08/2011, HR, 1,  0.186317600063938,  0.499515679604432, 
, DIA, 0.113737580335912,  1,  0.243274701494766, 
, SYS, 0.268737640904993,  0.214400710544846,  1, 
19/08/2011, HR, 1,  0.201889377594504,  0.532220237358805, 
, DIA, 0.103629938942471,  1,  0.226892761595185, 
, SYS, 0.252128960744889,  0.209401706864711,  1, 
20/08/2011, HR, 1,  0.129962726259913,  0.47150091028738, 
, DIA, 0.0560318032397553,  1,  0.158701784647602, 
, SYS, 0.117076156111192,  0.0914012097285318,  1, 
21/08/2011, HR, 1,  0.0992522117428494,  0.415174825559018, 
, DIA, 0.0591708332036884,  1,  0.17772661110262, 
, SYS, 0.0836099402306498,  0.0600360166759748,  1, 
22/08/2011, HR, 1,  0.0867410264228888,  0.371843472815051, 
, DIA, 0.0734352585061223,  1,  0.212277592722597, 
, SYS, 0.0965542072428234,  0.065108115144976,  1, 
23/08/2011, HR, 1,  0.0853521739802474,  0.376470251672687, 
, DIA, 0.0619018361354053,  1,  0.187003620830638, 
, SYS, 0.0814302568076388,  0.0557719991107741,  1, 
24/08/2011, HR, 1,  0.0722158606734031,  0.32098570054109, 
, DIA, 0.0664015639058518,  1,  0.192742977633576, 
, SYS, 0.108758975470422,  0.0710251679958315,  1, 
