NOTE:  Columns 2-5 below contain the following output data 
 
    Column 2:   conditional probabilities P(at least one bank from G1 going default|all banks in G2 default)
    Column 3:   conditional probabilities P(at least one bank from G2 going default|all banks in G1 default)
    Column 4:   conditional probabilities P(all banks in G1 going default|all banks in G2 default)
    Column 5:   conditional probabilities P(all banks in G2 going default|all banks in G1 default)
 
where G1 is quadGroup1 defined in the setting file and G2 consists of all the banks not in G1. In this case
    G1=(DIA   &   SYS )
   G2=(HR)

  Date ,  P(at least one from G1 going default|G2 default),  P(at least one from G2 going default|G1 default),  P(G1 going default|G2 default),  P(G2 going default|G1 default) 
 05/04/2016,  0.37458321550274,  0.456660051309843,  0.0222101102119341,  0.456660051309843, 
 06/04/2016,  0.275874842369392,  0.435545269378119,  0.0169084028452527,  0.435545269378119, 
 07/04/2016,  0.318192801943444,  0.326057889016211,  0.0182578459230699,  0.326057889016211, 
 08/04/2016,  0.297085221643605,  0.270556832272831,  0.0243182130791358,  0.270556832272831, 
 09/04/2016,  0.61345678255496,  0.119418299940971,  0.0464639858429547,  0.119418299940971, 
 10/04/2016,  0.729138316456378,  0.0585911670182803,  0.0579984599262271,  0.0585911670182803, 
 11/04/2016,  0.771353104561326,  0.0180911767623397,  0.0646977163087554,  0.0180911767623397, 
 12/04/2016,  0.771899358876222,  0.00917060827679707,  0.0608602784389847,  0.00917060827679707, 
 13/04/2016,  0.751419317809168,  0.0114989215469731,  0.0416954590557889,  0.0114989215469731, 
 14/04/2016,  0.755662360630214,  0.0116777446653343,  0.0444953611301011,  0.0116777446653343, 
 15/04/2016,  0.794680149538164,  0.00947121562579841,  0.0805355601695444,  0.00947121562579841, 
 16/04/2016,  0.776905847999318,  0.0220425844511644,  0.0843486307518038,  0.0220425844511644, 
 17/04/2016,  0.787338682496607,  0.0233792834139365,  0.0984688542043743,  0.0233792834139365, 
 18/04/2016,  0.71533102852391,  0.00629441859568633,  0.0946221405013129,  0.00629441859568633, 
 19/04/2016,  0.692487323681412,  0.003010904956077,  0.0999114376253957,  0.003010904956077, 
 20/04/2016,  0.756854381816692,  0.00250880853941709,  0.12272247822028,  0.00250880853941709, 
 21/04/2016,  0.727454640285382,  0.00327072239275321,  0.151159142033913,  0.00327072239275321, 
 22/04/2016,  0.733975852507155,  0.00271646561216563,  0.125946353051167,  0.00271646561216563, 
 23/04/2016,  0.751126042802835,  0.00134671923503399,  0.139155294019498,  0.00134671923503399, 
 24/04/2016,  0.734481747630341,  0.00142384473165478,  0.152660671573497,  0.00142384473165478, 
 25/04/2016,  0.746729680331399,  0.00144329136991438,  0.162769151574154,  0.00144329136991438, 
 26/04/2016,  0.732569128743075,  0.00149881341124316,  0.157202596992808,  0.00149881341124316, 
 27/04/2016,  0.730959642561658,  0.00548419126798405,  0.157308272261141,  0.00548419126798405, 
 28/04/2016,  0.760106145752463,  0.00485874533421608,  0.175906585580731,  0.00485874533421608, 
 29/04/2016,  0.731580061512006,  0.00673923497062674,  0.167911662161443,  0.00673923497062674, 
 30/04/2016,  0.72426985637106,  0.00757378383822237,  0.162017836301129,  0.00757378383822237, 
 01/05/2016,  0.773998718011571,  0.0046678900589063,  0.170758679231515,  0.0046678900589063, 
 02/05/2016,  0.772026025799688,  0.00284722718696182,  0.188957979974352,  0.00284722718696182, 
 03/05/2016,  0.792358264050008,  0.00398988700669867,  0.206077700007782,  0.00398988700669867, 
 04/05/2016,  0.803202066712602,  0.00647975426881548,  0.201032581227558,  0.00647975426881548, 
 05/05/2016,  0.82085118748549,  0.00720953202785923,  0.207434462432813,  0.00720953202785923, 
 06/05/2016,  0.820563349623128,  0.00640231066980898,  0.235050347691813,  0.00640231066980898, 
 07/05/2016,  0.802035762837344,  0.00749441513633309,  0.23218325176273,  0.00749441513633309, 
 08/05/2016,  0.807431008741531,  0.0108305448595882,  0.233979664235875,  0.0108305448595882, 
 09/05/2016,  0.732434730751263,  0.0205330750902795,  0.214023376023601,  0.0205330750902795, 
 10/05/2016,  0.656688068032883,  0.0158331945750067,  0.198942448441318,  0.0158331945750067, 
 11/05/2016,  0.66414848796367,  0.00805498646333917,  0.196098240408608,  0.00805498646333917, 
 12/05/2016,  0.675491169300226,  0.0113503878694974,  0.201608612566019,  0.0113503878694974, 
 13/05/2016,  0.672626899579657,  0.00862366124049013,  0.218294898177685,  0.00862366124049013, 
 14/05/2016,  0.722526467535444,  0.0352673024624749,  0.235704713198025,  0.0352673024624749, 
 15/05/2016,  0.637175531527784,  0.0428015651049874,  0.177543334807655,  0.0428015651049874, 
 16/05/2016,  0.802165482348208,  0.0141228908591202,  0.259249365734925,  0.0141228908591202, 
 17/05/2016,  0.773292276721379,  0.072496401707127,  0.230530185917348,  0.072496401707127, 
 18/05/2016,  0.772226663461448,  0.074629115789522,  0.240148538067248,  0.074629115789522, 
 19/05/2016,  0.801804113191329,  0.0699948379330768,  0.239198366413624,  0.0699948379330768, 
 20/05/2016,  0.732146756010756,  0.115954357999736,  0.217133564035186,  0.115954357999736, 
 21/05/2016,  0.789374273333355,  0.113400691567066,  0.202691674948309,  0.113400691567066, 
 22/05/2016,  0.795522212691956,  0.106998323075101,  0.188307259027274,  0.106998323075101, 
 23/05/2016,  0.779130300212522,  0.143363409179553,  0.177182628078587,  0.143363409179553, 
 24/05/2016,  0.799895776849064,  0.124544619682764,  0.155302778739669,  0.124544619682764, 
 25/05/2016,  0.778177815457673,  0.164181386075883,  0.142802697470812,  0.164181386075883, 
 26/05/2016,  0.687244592017403,  0.3394003315208,  0.110560337995629,  0.3394003315208, 
 27/05/2016,  0.674741472914466,  0.370024648179902,  0.118449263790536,  0.370024648179902, 
 28/05/2016,  0.671630792992391,  0.385811706347812,  0.106767849706192,  0.385811706347812, 
 29/05/2016,  0.736140562994987,  0.312986521173059,  0.115946348361275,  0.312986521173059, 
 30/05/2016,  0.721579849384611,  0.33431359953968,  0.124427508784607,  0.33431359953968, 
 31/05/2016,  0.646798102574903,  0.392152139453523,  0.115597183051959,  0.392152139453523, 
 01/06/2016,  0.678282677282553,  0.376625045876855,  0.0955467876874957,  0.376625045876855, 
 02/06/2016,  0.622750027700919,  0.429802629584961,  0.0789473278531706,  0.429802629584961, 
 03/06/2016,  0.625114168328476,  0.406109516488345,  0.0812963979265188,  0.406109516488345, 
