NOTE: This file contains default dependent matrixes. There is a matrix for each day. Each element in the matrix 
is the conditional probability of the bank indicated in its row heading going default given the bank indicated in 
 its column heading default.
   
  Date ,    ,  HR,  DIA,  SYS 
06/05/2016, HR, 1,  9.79770863606974E-05,  0.000526260211858408, 
, DIA, 0.286818351634368,  1,  0.759385181126818, 
, SYS, 0.509170169093179,  0.250981735476026,  1, 
07/05/2016, HR, 1,  0.000168776993903965,  0.00083208860208352, 
, DIA, 0.287915776558005,  1,  0.743123902075746, 
, SYS, 0.536574957426486,  0.280911708648109,  1, 
08/05/2016, HR, 1,  0.00190558557388373,  0.00884742154039532, 
, DIA, 0.235015873119564,  1,  0.656718092397153, 
, SYS, 0.549499084850253,  0.33072002736224,  1, 
09/05/2016, HR, 1,  0.00217273328400524,  0.00898055099671288, 
, DIA, 0.227734795139963,  1,  0.616109890871218, 
, SYS, 0.59753816068814,  0.391109054314637,  1, 
10/05/2016, HR, 1,  0.0017530381517073,  0.0103111864646345, 
, DIA, 0.162018752765579,  1,  0.579502967797283, 
, SYS, 0.460551919125342,  0.280060399142484,  1, 
11/05/2016, HR, 1,  0.00129429210387463,  0.00843772866484275, 
, DIA, 0.177527481829721,  1,  0.640428468215742, 
, SYS, 0.424109846728964,  0.234687596901868,  1, 
12/05/2016, HR, 1,  0.00136974197358135,  0.00865298016198649, 
, DIA, 0.162164437748429,  1,  0.59920341831298, 
, SYS, 0.434741960375537,  0.25428648418427,  1, 
13/05/2016, HR, 1,  0.000781007950453685,  0.00563531459190169, 
, DIA, 0.154779678281624,  1,  0.618467797546582, 
, SYS, 0.390215064593963,  0.21609487797027,  1, 
14/05/2016, HR, 1,  0.00101478951854874,  0.00754766836271096, 
, DIA, 0.143553404220301,  1,  0.599735956875379, 
, SYS, 0.379632330077301,  0.213242097501665,  1, 
15/05/2016, HR, 1,  0.000774576409833865,  0.00465134578739512, 
, DIA, 0.157058414112436,  1,  0.573748708770489, 
, SYS, 0.455004463356669,  0.276797274546366,  1, 
16/05/2016, HR, 1,  0.000661457047316428,  0.0061603958242849, 
, DIA, 0.129298782039688,  1,  0.625268728817063, 
, SYS, 0.311781295913399,  0.161888262931911,  1, 
17/05/2016, HR, 1,  0.000338397258850005,  0.00341028139962574, 
, DIA, 0.128173246266108,  1,  0.64409468973176, 
, SYS, 0.291216798092947,  0.145212959743418,  1, 
18/05/2016, HR, 1,  0.000200054449032591,  0.00200730033903914, 
, DIA, 0.139937512940712,  1,  0.672441439399698, 
, SYS, 0.294553864588414,  0.141065528194052,  1, 
19/05/2016, HR, 1,  0.00022011873033996,  0.00197975251048661, 
, DIA, 0.119451986237912,  1,  0.587526823161675, 
, SYS, 0.322413307454577,  0.176316671568158,  1, 
20/05/2016, HR, 1,  0.00020347994621579,  0.0017726912545315, 
, DIA, 0.123759960821526,  1,  0.591037810114343, 
, SYS, 0.331892323680833,  0.181936912843708,  1, 
21/05/2016, HR, 1,  0.000156379777164197,  0.00135856593197519, 
, DIA, 0.123620018356419,  1,  0.589656824892892, 
, SYS, 0.33301103561159,  0.18283907762784,  1, 
22/05/2016, HR, 1,  0.000265631563230767,  0.00228258759538508, 
, DIA, 0.102990223946975,  1,  0.521668886796905, 
, SYS, 0.337606336172686,  0.199003973070616,  1, 
23/05/2016, HR, 1,  0.000299215748936541,  0.00264074713081048, 
, DIA, 0.0988455755749661,  1,  0.514822934309929, 
, SYS, 0.329752054480402,  0.194601324961406,  1, 
24/05/2016, HR, 1,  0.00430324308588583,  0.0377860033912701, 
, DIA, 0.0935733164875087,  1,  0.495052330907707, 
, SYS, 0.322315918986541,  0.194198451849529,  1, 
25/05/2016, HR, 1,  0.00521558320553269,  0.0529180625607096, 
, DIA, 0.0557937425867562,  1,  0.367377447817719, 
, SYS, 0.285266031724411,  0.185129659327986,  1, 
26/05/2016, HR, 1,  0.00477219050600141,  0.0603749139416644, 
, DIA, 0.0321379386978315,  1,  0.272164814583333, 
, SYS, 0.234223419683758,  0.156785366695041,  1, 
27/05/2016, HR, 1,  0.0163256240701034,  0.196792163000821, 
, DIA, 0.0264828549718236,  1,  0.227999399290394, 
, SYS, 0.213905250083412,  0.152775015744444,  1, 
28/05/2016, HR, 1,  0.012881013198399,  0.21961145378344, 
, DIA, 0.0151463729474579,  1,  0.185506888533197, 
, SYS, 0.144310488220177,  0.103667906712501,  1, 
29/05/2016, HR, 1,  0.00995023353089027,  0.228515970097841, 
, DIA, 0.00715430781879482,  1,  0.120308203850513, 
, SYS, 0.103102701110664,  0.0754943380112295,  1, 
30/05/2016, HR, 1,  0.0124814924102187,  0.342031155837813, 
, DIA, 0.00733082692732712,  1,  0.15349634711395, 
, SYS, 0.0649733224748062,  0.0496456272981823,  1, 
31/05/2016, HR, 1,  0.00860854062076185,  0.368693404097512, 
, DIA, 0.00375290881314096,  1,  0.125593383096919, 
, SYS, 0.0297448423088711,  0.0232420581127893,  1, 
01/06/2016, HR, 1,  0.0313635825031123,  0.352822937289597, 
, DIA, 0.0072740683948883,  1,  0.0671044618626111, 
, SYS, 0.19845174442933,  0.162741303948378,  1, 
02/06/2016, HR, 1,  0.0287036086358811,  0.326127482181397, 
, DIA, 0.0145479359378838,  1,  0.130590383056253, 
, SYS, 0.198541967471033,  0.156859649206704,  1, 
03/06/2016, HR, 1,  0.0239969147076061,  0.286184315186189, 
, DIA, 0.0314777395049601,  1,  0.271738434182551, 
, SYS, 0.188590001715697,  0.136513554884216,  1, 
04/06/2016, HR, 1,  0.0290985600661719,  0.255813547208533, 
, DIA, 0.0601093931378127,  1,  0.366735701410296, 
, SYS, 0.262700466038837,  0.182313844325779,  1, 
05/06/2016, HR, 1,  0.0322729147210351,  0.269654373216935, 
, DIA, 0.0614516835676984,  1,  0.361337201152191, 
, SYS, 0.27208713520494,  0.191477443798458,  1, 
06/06/2016, HR, 1,  0.0277795166419679,  0.254456243947223, 
, DIA, 0.0658409968152353,  1,  0.405435771275578, 
, SYS, 0.250106661676576,  0.16813669183083,  1, 
