NOTE:  Columns 2-5 below contain the following output data 
 
    Column 2:   conditional probabilities P(at least one bank from G1 going default|all banks in G2 default)
    Column 3:   conditional probabilities P(at least one bank from G2 going default|all banks in G1 default)
    Column 4:   conditional probabilities P(all banks in G1 going default|all banks in G2 default)
    Column 5:   conditional probabilities P(all banks in G2 going default|all banks in G1 default)
 
where G1 is quadGroup1 defined in the setting file and G2 consists of all the banks not in G1. In this case
    G1=(DIA   &   SYS )
   G2=(HR)

  Date ,  P(at least one from G1 going default|G2 default),  P(at least one from G2 going default|G1 default),  P(G1 going default|G2 default),  P(G2 going default|G1 default) 
 25/07/2011,  0.164759094381841,  0.0917759876941496,  0.0354497207198359,  0.0917759876941496, 
 26/07/2011,  0.229299569598325,  0.0940678058327922,  0.067032780425341,  0.0940678058327922, 
 27/07/2011,  0.188733183445857,  0.0727484365691408,  0.0479350308350559,  0.0727484365691408, 
 28/07/2011,  0.195726470045983,  0.0962434938835093,  0.0511467911856191,  0.0962434938835093, 
 29/07/2011,  0.179513783760384,  0.0898914675188821,  0.0431238941102584,  0.0898914675188821, 
 30/07/2011,  0.219568770089883,  0.0970158982656478,  0.0328546386198485,  0.0970158982656478, 
 31/07/2011,  0.146162837868098,  0.0733212001928107,  0.0219940856275268,  0.0733212001928107, 
 01/08/2011,  0.172168919487986,  0.0651520132047806,  0.0157931526403314,  0.0651520132047806, 
 02/08/2011,  0.174322500668059,  0.047372550698297,  0.0162604703845022,  0.047372550698297, 
 03/08/2011,  0.1652575901479,  0.00360152327616645,  0.0206926524939185,  0.00360152327616645, 
 04/08/2011,  0.106452417226075,  0.0144993968131244,  0.0134306214774443,  0.0144993968131244, 
 05/08/2011,  0.0656344993318068,  0.00688591892613657,  0.00522378564417362,  0.00688591892613657, 
 06/08/2011,  0.130616997599432,  0.0165030582983348,  0.0186237657350343,  0.0165030582983348, 
 07/08/2011,  0.159334338536539,  0.0442786166596234,  0.0232263779434738,  0.0442786166596234, 
 08/08/2011,  0.172794732119029,  0.0367360806445046,  0.024704264069564,  0.0367360806445046, 
 09/08/2011,  0.120161174199529,  0.0155203295042794,  0.0210854599061583,  0.0155203295042794, 
 10/08/2011,  0.185960075835883,  0.0223126088551529,  0.0392395213971932,  0.0223126088551529, 
 11/08/2011,  0.136232886145676,  0.0698358171382731,  0.0269378734513728,  0.0698358171382731, 
 12/08/2011,  0.131621925367859,  0.10495518045628,  0.0217351980700379,  0.10495518045628, 
 13/08/2011,  0.212965271817226,  0.109235414227707,  0.0542512114511538,  0.109235414227707, 
 14/08/2011,  0.303734414879243,  0.087421593769254,  0.100207004736414,  0.087421593769254, 
 15/08/2011,  0.292145060624103,  0.130845537184136,  0.097089067793076,  0.130845537184136, 
 16/08/2011,  0.229011493895352,  0.0907605415397878,  0.0637239404164756,  0.0907605415397878, 
 17/08/2011,  0.215467491874742,  0.09230653075836,  0.0582688707587759,  0.09230653075836, 
 18/08/2011,  0.211974727991174,  0.0913794607363482,  0.0556995887632089,  0.0913794607363482, 
 19/08/2011,  0.213127132655022,  0.076855819446832,  0.0507859847405685,  0.076855819446832, 
 20/08/2011,  0.14398710442811,  0.127090294873869,  0.0221443420304691,  0.127090294873869, 
 21/08/2011,  0.196871580237299,  0.135853941853437,  0.0463622891333673,  0.135853941853437, 
 22/08/2011,  0.203655712609536,  0.128607854592944,  0.0447554014651,  0.128607854592944, 
 23/08/2011,  0.16166971112731,  0.129134014120597,  0.0289333943444585,  0.129134014120597, 
 24/08/2011,  0.151414041513104,  0.102563453785685,  0.029635856974312,  0.102563453785685, 
 25/08/2011,  0.146427857493377,  0.0544453719171318,  0.0291804785810714,  0.0544453719171318, 
 26/08/2011,  0.227054989135306,  0.0666787434061832,  0.0546384096436823,  0.0666787434061832, 
 27/08/2011,  0.284645047012459,  0.0677999552016434,  0.0846603510666887,  0.0677999552016434, 
 28/08/2011,  0.34300170481226,  0.0668458077316202,  0.0968598965957949,  0.0668458077316202, 
 29/08/2011,  0.366254412638508,  0.064445740782479,  0.133033086830769,  0.064445740782479, 
 30/08/2011,  0.353904174595494,  0.0185451088271518,  0.125397097538426,  0.0185451088271518, 
 31/08/2011,  0.318427616485516,  0.00113109909113305,  0.0947172515437488,  0.00113109909113305, 
 01/09/2011,  0.367275850531724,  0.0297117725249017,  0.113415084442416,  0.0297117725249017, 
 02/09/2011,  0.338503142958313,  0.074790550009054,  0.0886592677398961,  0.074790550009054, 
 03/09/2011,  0.344997591119279,  0.095327244147421,  0.0731830269298071,  0.095327244147421, 
 04/09/2011,  0.345047201664259,  0.0922491520647731,  0.0666235497742063,  0.0922491520647731, 
 05/09/2011,  0.279265005168948,  0.0844690692270898,  0.0594993343171992,  0.0844690692270898, 
 06/09/2011,  0.213292560792278,  0.0812967394808659,  0.0304830519522764,  0.0812967394808659, 
 07/09/2011,  0.140354318521286,  0.0949125547877528,  0.0216176606314919,  0.0949125547877528, 
 08/09/2011,  0.182147893738718,  0.138800324687356,  0.0127569575258864,  0.138800324687356, 
 09/09/2011,  0.208264817323872,  0.154781031430065,  0.0127733095143373,  0.154781031430065, 
 10/09/2011,  0.222766216235481,  0.215384172841164,  0.0213436544955163,  0.215384172841164, 
 11/09/2011,  0.143006807066731,  0.2227161283098,  0.0127058077992493,  0.2227161283098, 
 12/09/2011,  0.147379701787568,  0.171810338983211,  0.0153350556671587,  0.171810338983211, 
 13/09/2011,  0.0665931533354981,  0.166775840788482,  0.00426246579958028,  0.166775840788482, 
 14/09/2011,  0.063928120909771,  0.171088376817865,  0.00406666725087404,  0.171088376817865, 
 15/09/2011,  0.0586836027708302,  0.171686441059834,  0.00208160737656936,  0.171686441059834, 
 16/09/2011,  0.0719125549455031,  0.17167525418673,  0.0054889428698872,  0.17167525418673, 
 17/09/2011,  0.104480625837176,  0.182981962337662,  0.0125512690145376,  0.182981962337662, 
 18/09/2011,  0.0832484104911719,  0.208928531429343,  0.0107761403278045,  0.208928531429343, 
 19/09/2011,  0.0670014429416748,  0.253103737658409,  0.00743491371868043,  0.253103737658409, 
 20/09/2011,  0.0523903882657542,  0.173978146469288,  0.00373278179363817,  0.173978146469288, 
 21/09/2011,  0.0524483249706228,  0.0931242017302898,  0.00374637010160361,  0.0931242017302898, 
 22/09/2011,  0.0536144187045677,  0.0935656700977016,  0.00382191448210271,  0.0935656700977016, 
