NOTE: This file contains default dependent matrixes. There is a matrix for each day. Each element in the matrix 
is the conditional probability of the bank indicated in its row heading going default given the bank indicated in 
 its column heading default.
   
  Date ,    ,  HR,  DIA,  SYS 
, SYS, 0.0570140162194862,  0.230851799533791,  1, 
14/09/2011, HR, 1,  0.127920303900597,  0.208201230346802, 
, DIA, 0.0136905124080276,  1,  0.0911312648325572, 
, SYS, 0.0543042757538132,  0.222094555196622,  1, 
15/09/2011, HR, 1,  0.128633093571689,  0.210685692106881, 
, DIA, 0.00688619564256766,  1,  0.0474109021283852, 
, SYS, 0.0538790153156137,  0.226483299338211,  1, 
16/09/2011, HR, 1,  0.12928145761745,  0.208078390085585, 
, DIA, 0.0173461361376555,  1,  0.110778684822401, 
, SYS, 0.0600553609752544,  0.238294762480363,  1, 
17/09/2011, HR, 1,  0.141898244138517,  0.218296616213092, 
, DIA, 0.032339656535474,  1,  0.176800198110078, 
, SYS, 0.0846922403355957,  0.300968457940308,  1, 
18/09/2011, HR, 1,  0.156764306758339,  0.245114435913126, 
, DIA, 0.0393739658899075,  1,  0.231334059977224, 
, SYS, 0.0546505794237855,  0.205354151305086,  1, 
19/09/2011, HR, 1,  0.187276998278386,  0.293109738470177, 
, DIA, 0.0396719624141433,  1,  0.24766974445267, 
, SYS, 0.034764394232049,  0.138668599780767,  1, 
20/09/2011, HR, 1,  0.127214302104261,  0.210651787226235, 
, DIA, 0.0161185189582524,  1,  0.112977658405058, 
, SYS, 0.0400046496306513,  0.169335766351363,  1, 
21/09/2011, HR, 1,  0.0663478597864348,  0.115120548478083, 
, DIA, 0.0161764246070211,  1,  0.115729118350552, 
, SYS, 0.0400182724766609,  0.165003255025096,  1, 
22/09/2011, HR, 1,  0.0668343282737408,  0.11569113728149, 
, DIA, 0.0160518240866314,  1,  0.114189642659686, 
, SYS, 0.0413845095749003,  0.170074668209894,  1, 
