NOTE: This file contains default dependent matrixes. There is a matrix for each day. Each element in the matrix 
is the conditional probability of the bank indicated in its row heading going default given the bank indicated in 
 its column heading default.
   
  Date ,    ,  HR,  DIA,  SYS 
, DIA, 0.658154468001939,  1,  0.110612945984926, 
, SYS, 0.288237044057311,  0.28745743239952,  1, 
24/08/2011, HR, 1,  0.183154616030218,  0.0287707510281479, 
, DIA, 0.669903341938008,  1,  0.103546565166711, 
, SYS, 0.209367521908197,  0.206015328592751,  1, 
25/08/2011, HR, 1,  0.121000405900361,  0.0223378738798061, 
, DIA, 0.745215348106005,  1,  0.132937915572083, 
, SYS, 0.239607509228896,  0.231532782604728,  1, 
26/08/2011, HR, 1,  0.227136907292485,  0.0459832470376793, 
, DIA, 0.741742871473874,  1,  0.146606286061431, 
, SYS, 0.239309691803825,  0.233640201064782,  1, 
27/08/2011, HR, 1,  0.337735448371381,  0.0716637006830361, 
, DIA, 0.72209292805222,  1,  0.151772829649054, 
, SYS, 0.292888019386757,  0.290121531686583,  1, 
