NOTE:  Columns 2-5 below contain the following output data 
 
    Column 2:   conditional probabilities P(at least one bank from G1 going default|all banks in G2 default)
    Column 3:   conditional probabilities P(at least one bank from G2 going default|all banks in G1 default)
    Column 4:   conditional probabilities P(all banks in G1 going default|all banks in G2 default)
    Column 5:   conditional probabilities P(all banks in G2 going default|all banks in G1 default)
 
where G1 is quadGroup1 defined in the setting file and G2 consists of all the banks not in G1. In this case
    G1=(rate_adj.00691212   &   rate_adj.00593038   &   rate_adj.00604611   &   rate_adj.00695437   &   rate_adj.00662577 )
   G2=(rate_adj.00224014   &   rate_adj.00585018   &   rate_adj.00566018   &   rate_adj.01081165   &   rate_adj.00767012)

  Date ,  P(at least one from G1 going default|G2 default),  P(at least one from G2 going default|G1 default),  P(G1 going default|G2 default),  P(G2 going default|G1 default) 
 04/02/2004,  0.923057719830054,  0.987081945324199,  0.481023809052089,  0.526539445952006, 
 05/02/2004,  0.910496839257482,  0.986647130391051,  0.456349806836328,  0.509275847028724, 
 08/02/2004,  0.913241061421573,  0.986610247168364,  0.459763062528639,  0.513657088751219, 
 09/02/2004,  0.909471068878538,  0.987178688897128,  0.448527477035251,  0.521778788525294, 
 10/02/2004,  0.906141519345679,  0.987760840458847,  0.440816494856001,  0.520796127725116, 
 11/02/2004,  0.903311018226814,  0.988010086797619,  0.424089622218739,  0.521965874220327, 
 12/02/2004,  0.898650698379592,  0.988355100414277,  0.419692300570367,  0.523941445515693, 
 15/02/2004,  0.901412180903545,  0.987774611325926,  0.428819300527177,  0.520182338156436, 
 16/02/2004,  0.901038086725314,  0.987661445578879,  0.437781269731877,  0.523715730870238, 
 17/02/2004,  0.8927457469054,  0.987051408179006,  0.411337896466249,  0.532438679632129, 
 18/02/2004,  0.900165157976631,  0.985636151453402,  0.426161358553564,  0.531505386763928, 
 19/02/2004,  0.901749721994773,  0.984353105462676,  0.433529988594323,  0.528995470653005, 
 22/02/2004,  0.902363698567587,  0.984414783670114,  0.430823709523937,  0.534361560779983, 
 23/02/2004,  0.898115238623896,  0.984844977758243,  0.423671217496751,  0.53604330704906, 
 24/02/2004,  0.904466858600276,  0.984058574555182,  0.430242463062377,  0.537425466509189, 
 25/02/2004,  0.892703740413737,  0.985443073599014,  0.395807980815695,  0.544427501068683, 
 26/02/2004,  0.913559735534693,  0.983541713331535,  0.438424563596342,  0.532789466430873, 
 29/02/2004,  0.905425688343187,  0.985064018854111,  0.414694048683513,  0.541813864604703, 
 01/03/2004,  0.90476977955833,  0.984974462188727,  0.406525122981672,  0.546134872867424, 
 02/03/2004,  0.9030155239176,  0.984794155686381,  0.405858018247337,  0.536708672258223, 
