"DATE_VALUE","00224014","00566018","00585018","00593038","00604611","00662577","00691212","00695437","00767012","01081165"
2002-09-29,4171.023489422,1543.707013761,503.653144585,1887.252164697,601.83657217,609.755339918,291.945645052,941.163470674,670.566694739,369.35086401
2002-09-30,4165.132213307,1577.8719871,501.72343905,1856.31360462,596.343930703,608.320621471,289.730439398,937.277576906,652.703237707,366.144693316
2002-10-01,4224.044974457,1600.25593515,501.72343905,1873.669382225,592.42061537,612.624776811,291.114942932,945.826543196,632.091556517,364.220990899
2002-10-02,4165.132213307,1617.927473084,507.512555655,1841.976223121,579.866006302,614.776854482,291.114942932,942.717828182,583.997633738,365.503459177
2002-10-03,3947.154997052,1537.03109943,504.296379763,1740.105354575,546.9101575,588.234563215,274.223999826,879.766349136,416.355960053,335.365454648
2002-10-06,3829.329474752,1540.172706174,478.566972633,1691.056417868,539.063526833,581.06097098,270.716590875,883.652242904,446.5864258,326.388176703
2002-10-07,3811.655646407,1545.277817133,499.150498337,1674.45523929,528.078243899,565.996427288,269.701288284,889.869672933,526.284926404,321.899537731
2002-10-08,3917.698616477,1588.082209018,501.72343905,1711.430591577,538.278863766,586.082485544,275.885404066,914.73939305,542.774271357,332.800518093
2002-10-09,3858.785855327,1601.434037679,501.080203872,1672.946041237,521.016276299,575.322097193,270.162789461,904.636069253,531.781374722,323.823240148
2002-10-10,3817.546922522,1619.105575613,486.92902995,1660.117857791,515.523634832,571.017941852,266.009278861,901.527354238,541.400159277,318.372749967
2002-10-13,3811.655646407,1657.197557383,479.853442989,1721.240378918,528.078243899,587.517203991,272.654895821,915.516571804,541.400159277,320.488822626
2002-10-14,3823.438198637,1657.197557383,487.624348949,1699.357007157,529.647570032,580.343611757,275.977704301,921.734001833,553.080111952,321.899537731
2002-10-15,3740.960333027,1649.736241366,514.822519806,1667.663848053,518.662287098,573.887378746,269.239787106,908.521963021,553.080111952,320.424699212
2002-10-16,3864.677131442,1710.092445318,492.157377425,1653.326466554,518.662287098,568.865864182,273.670198412,903.858890499,556.51539215,324.464474287
2002-10-17,3882.350959787,1710.092445318,492.157377425,1632.952292845,519.446950165,568.865864182,273.116396999,920.179644326,556.51539215,334.724220509
2002-10-20,3941.263720937,1766.827277034,524.536152255,1675.209838316,526.508917766,581.778330204,275.885404066,931.837325631,562.698896508,345.625200871
2002-10-21,3947.154997052,1714.116192248,518.707972786,1660.117857791,525.724254699,581.06097098,273.208697234,932.614504384,565.447120666,341.136561898
2002-10-22,3941.263720937,1714.116192248,518.060397289,1674.45523929,518.662287098,577.474174863,272.747196057,915.516571804,565.447120666,336.006688787
2002-10-23,3852.894579212,1671.464474789,492.804952921,1594.467742505,495.907058164,561.692271948,265.916978626,893.755566702,542.774271357,325.105708426
2002-10-24,3740.960333027,1720.151812644,486.329197955,1549.191800929,496.69172123,555.236038937,262.594170146,889.869672933,545.522495515,317.539145587
2002-10-27,3540.656945117,1762.40115541,468.19708405,1506.934255458,484.137112163,540.171495245,257.240756484,873.548919107,549.644831754,306.253424742
2002-10-28,3634.917362957,1731.015929355,466.901933057,1491.842274933,487.27576443,552.366602043,255.579352244,896.864281716,533.155486801,312.858136373
2002-10-29,3564.222049577,1731.015929355,468.19708405,1469.204304145,475.505818429,536.584699127,252.256543764,881.320706643,537.964879079,308.3694974
2002-10-30,3646.699915187,1731.015929355,527.126454242,1477.504893434,482.56778603,540.171495245,256.594654835,898.418639224,537.964879079,316.128430481
2002-10-31,3764.525437487,1765.620152955,489.567075438,1508.443453511,501.399699631,554.518679713,262.871070853,916.293750558,549.644831754,324.464474287
2002-11-03,3752.742885257,1765.620152955,488.919499942,1497.879067143,499.045710431,553.80132049,260.655865199,914.73939305,467.88516303,321.899537731
2002-11-04,3752.742885257,1766.827277034,488.919499942,1487.314680775,500.615036564,558.822835054,256.594654835,912.407856789,467.88516303,322.54077187
2002-11-05,3752.742885257,1766.827277034,488.919499942,1474.486497329,502.969025764,563.126990394,254.194848711,913.962214297,522.162590166,323.823240148
2002-11-06,3723.286504682,1766.827277034,481.148593982,1462.412912908,499.830373497,553.80132049,254.656349888,897.64146047,496.054460658,319.591094831
2002-11-07,3570.113325692,1766.424902341,481.148593982,1412.609377175,491.98374283,533.715262234,249.949037875,874.32609786,502.237965015,306.638165225
2002-11-10,3629.026086842,1766.424902341,481.148593982,1391.480604439,496.69172123,527.976388446,250.872040231,882.87506415,510.482637491,313.050506614
2002-11-11,3611.352258497,1766.424902341,481.148593982,1366.578836572,486.491101363,523.672233106,249.118335755,878.989170382,502.237965015,309.010731539
2002-11-12,3723.286504682,1766.424902341,485.681622459,1367.333435599,507.677004164,540.171495245,253.825647769,877.434812875,512.54380561,320.104082142
2002-11-13,3646.699915187,1686.35233843,485.681622459,1410.345580096,507.677004164,540.171495245,254.748650124,868.885846585,512.54380561,314.589468548
2002-11-14,3593.678430152,1609.498772064,488.919499942,1356.014450204,494.33773203,523.672233106,247.36463128,850.233556497,508.421469372,304.329722325
2002-11-17,3540.656945117,1631.62938018,488.919499942,1303.947117392,488.060427497,520.802796212,247.826132458,823.032300119,515.292029769,301.380045286
2002-11-18,3629.026086842,1714.116192248,483.738895969,1343.940865784,487.27576443,527.259029223,248.379933871,822.255121365,517.353197888,301.572415528
