NOTE: This file contains pair joint default matrixes. There is a matrix for each day. Each element in 
the matrix is the joint probability of banks indicated in its row and  column headings going default. 
   
  Date ,    ,  HR,  DIA,  SYS 
28/07/2011, HR, 0.103430835460016,  0.0297382982435229,  0.0432697160357955, 
, DIA, 0.0297382982435229,  0.0708130170598007,  0.0390299247050354, 
, SYS, 0.0432697160357955,  0.0390299247050354,  0.116470940454553, 
29/07/2011, HR, 0.0975102349876524,  0.0254798248664259,  0.0387589988896007, 
, DIA, 0.0254798248664259,  0.0618909937712092,  0.0332351399554045, 
, SYS, 0.0387589988896007,  0.0332351399554045,  0.107395274373048, 
30/07/2011, HR, 0.0932853978229637,  0.0249983626786192,  0.0374509469537526, 
, DIA, 0.0249983626786192,  0.0628072678870902,  0.0336401666225406, 
, SYS, 0.0374509469537526,  0.0336401666225406,  0.107300263765452, 
31/07/2011, HR, 0.10048530246538,  0.0285065404579964,  0.0398817070706533, 
, DIA, 0.0285065404579964,  0.0689231433701625,  0.0363640390091106, 
, SYS, 0.0398817070706533,  0.0363640390091106,  0.107469699564688, 
01/08/2011, HR, 0.0728642918703486,  0.013836413052313,  0.0262842015611883, 
, DIA, 0.013836413052313,  0.0389513532156598,  0.0199620249890532, 
, SYS, 0.0262842015611883,  0.0199620249890532,  0.089278519212298, 
02/08/2011, HR, 0.0612675222684048,  0.0144206975788628,  0.0190849008267499, 
, DIA, 0.0144206975788628,  0.047725481358761,  0.0201886382299891, 
, SYS, 0.0190849008267499,  0.0201886382299891,  0.0692557197807282, 
03/08/2011, HR, 0.0620140577280178,  0.0118788752158713,  0.0251197679239832, 
, DIA, 0.0118788752158713,  0.0376849412821003,  0.0207970072414261, 
, SYS, 0.0251197679239832,  0.0207970072414261,  0.101351024976812, 
04/08/2011, HR, 0.0499970941304952,  0.00887511262987573,  0.0207229656360466, 
, DIA, 0.00887511262987573,  0.0328202929874636,  0.018303159619083, 
, SYS, 0.0207229656360466,  0.018303159619083,  0.101494687334856, 
05/08/2011, HR, 0.0370007708819155,  0.00554592610980438,  0.010782956160978, 
, DIA, 0.00554592610980438,  0.0253769719350933,  0.0105705203013179, 
, SYS, 0.010782956160978,  0.0105705203013179,  0.0601272327199874, 
06/08/2011, HR, 0.0559015112551772,  0.0133192002199606,  0.0106118339097176, 
, DIA, 0.0133192002199606,  0.0490924728669354,  0.0127726523935398, 
, SYS, 0.0106118339097176,  0.0127726523935398,  0.0369200463944666, 
07/08/2011, HR, 0.0459144945526792,  0.00598626397741979,  0.0116729267910278, 
, DIA, 0.00598626397741979,  0.022865818224866,  0.00887402240908647, 
, SYS, 0.0116729267910278,  0.00887402240908647,  0.0529002660683173, 
08/08/2011, HR, 0.049559911623224,  0.00504130484612692,  0.00720531168949051, 
, DIA, 0.00504130484612692,  0.0184690102791719,  0.00461811726822634, 
, SYS, 0.00720531168949051,  0.00461811726822634,  0.0282729462760139, 
09/08/2011, HR, 0.0386535419794114,  0.00466520954166908,  0.00691492032094648, 
, DIA, 0.00466520954166908,  0.0207724838206207,  0.00585975604700734, 
, SYS, 0.00691492032094648,  0.00585975604700734,  0.0337520999385958, 
10/08/2011, HR, 0.0393161235467623,  0.00465581976904103,  0.00752859312629955, 
, DIA, 0.00465581976904103,  0.0202942219352031,  0.00612515390765971, 
, SYS, 0.00752859312629955,  0.00612515390765971,  0.036731263128278, 
11/08/2011, HR, 0.0788448140415346,  0.010427192193426,  0.0211713251803858, 
, DIA, 0.010427192193426,  0.0269277643688736,  0.0116853115616298, 
, SYS, 0.0211713251803858,  0.0116853115616298,  0.0639261206030463, 
12/08/2011, HR, 0.073207491677894,  0.00775895736005706,  0.0215655396122004, 
, DIA, 0.00775895736005706,  0.020644377991096,  0.00981755303031156, 
, SYS, 0.0215655396122004,  0.00981755303031156,  0.0713525400879572, 
13/08/2011, HR, 0.0705731995013688,  0.0185942525462692,  0.0192104971126458, 
, DIA, 0.0185942525462692,  0.0572326019840478,  0.0210414739120803, 
, SYS, 0.0192104971126458,  0.0210414739120803,  0.0599020411813403, 
14/08/2011, HR, 0.0743604235770412,  0.0201704151337223,  0.0217161552936922, 
, DIA, 0.0201704151337223,  0.059912043957853,  0.0234673678673497, 
, SYS, 0.0217161552936922,  0.0234673678673497,  0.0661882337880805, 
15/08/2011, HR, 0.117699736234778,  0.0428036891150126,  0.045766177792946, 
, DIA, 0.0428036891150126,  0.0989511219445021,  0.0484589879255916, 
, SYS, 0.045766177792946,  0.0484589879255916,  0.108392357281685, 
16/08/2011, HR, 0.106067655904144,  0.0293599377864563,  0.0396738427714143, 
, DIA, 0.0293599377864563,  0.0682350734418045,  0.0346912796415348, 
, SYS, 0.0396738427714143,  0.0346912796415348,  0.10108325369244, 
17/08/2011, HR, 0.100302419409915,  0.0347657374100383,  0.0417571844323846, 
, DIA, 0.0347657374100383,  0.0880932122932229,  0.0457381511682143, 
, SYS, 0.0417571844323846,  0.0457381511682143,  0.11318251068173, 
18/08/2011, HR, 0.0981193763682831,  0.0343832296024061,  0.0406381874720929, 
, DIA, 0.0343832296024061,  0.0886874131086483,  0.0455555710049414, 
, SYS, 0.0406381874720929,  0.0455555710049414,  0.111572597073457, 
19/08/2011, HR, 0.10239260927947,  0.0405324680657722,  0.0441623019076368, 
, DIA, 0.0405324680657722,  0.105340515680925,  0.0540957584516828, 
, SYS, 0.0441623019076368,  0.0540957584516828,  0.118869965640912, 
20/08/2011, HR, 0.115339524211267,  0.0466671071222184,  0.0600957627963659, 
, DIA, 0.0466671071222184,  0.113728704711796,  0.0696615442708237, 
, SYS, 0.0600957627963659,  0.0696615442708237,  0.162420069631618, 
21/08/2011, HR, 0.0731290559456883,  0.0371132386605952,  0.0345825263414705, 
, DIA, 0.0371132386605952,  0.13818106129043,  0.0674234615295627, 
, SYS, 0.0345825263414705,  0.0674234615295627,  0.124561768083562, 
22/08/2011, HR, 0.0553649463801616,  0.025072497931415,  0.0287962191655711, 
, DIA, 0.025072497931415,  0.1103955058173,  0.0611035609403425, 
, SYS, 0.0287962191655711,  0.0611035609403425,  0.13700106020811, 
23/08/2011, HR, 0.0458909607024466,  0.0186169187811086,  0.021756700690527, 
, DIA, 0.0186169187811086,  0.0903978192687076,  0.0467385570313688, 
, SYS, 0.021756700690527,  0.0467385570313688,  0.114764816733555, 
24/08/2011, HR, 0.0291850822792659,  0.011807074168254,  0.0142463807338111, 
, DIA, 0.011807074168254,  0.084723337814714,  0.0439323475538236, 
, SYS, 0.0142463807338111,  0.0439323475538236,  0.113897447848243, 
25/08/2011, HR, 0.0045254811246779,  0.0012759416585157,  0.00170055760620405, 
, DIA, 0.0012759416585157,  0.0456372417518592,  0.0190188652774997, 
, SYS, 0.00170055760620405,  0.0190188652774997,  0.0704269253106282, 
26/08/2011, HR, 0.00121372058499129,  0.000347104237961613,  0.000468215917391926, 
, DIA, 0.000347104237961613,  0.0457003649719913,  0.0192865355037694, 
, SYS, 0.000468215917391926,  0.0192865355037694,  0.0721692163921826, 
27/08/2011, HR, 0.000331395778995095,  6.5910019478929E-05,  7.35479212607126E-05, 
, DIA, 6.5910019478929E-05,  0.0296483819966315,  0.00774929932715502, 
, SYS, 7.35479212607126E-05,  0.00774929932715502,  0.0346289963629737, 
